event_id,timestamp,asset_id,command_type,alarm_code,process_state,operator_id,severity,command_sequence_valid,event_label,incident_id
OT-01533,2026-06-23T07:38:33Z,CRANE07,STOP,NONE,IDLE,OP031,LOW,YES,NORMAL,
OT-01534,2026-06-09T10:51:28Z,YARD-01,IDLE,NONE,RUNNING,OP006,LOW,YES,NORMAL,
OT-01535,2026-06-25T01:21:48Z,PLC04,HOIST_UP,NONE,RUNNING,OP030,LOW,YES,NORMAL,
OT-01536,2026-06-24T19:43:28Z,CRANE03,MOVE_LEFT,NONE,NORMAL,OP022,LOW,YES,NORMAL,
OT-01537,2026-06-21T11:10:37Z,PLC06,MOVE_LEFT,NONE,NORMAL,OP023,LOW,YES,NORMAL,
OT-01538,2026-06-13T03:04:33Z,YARD-07,IDLE,NONE,NORMAL,OP032,LOW,YES,NORMAL,
OT-01539,2026-06-25T10:40:44Z,PLC01,MOVE_LEFT,NONE,IDLE,OP012,LOW,YES,NORMAL,
OT-01540,2026-06-26T01:45:56Z,YARD-05,HOIST_DOWN,NONE,RUNNING,OP010,LOW,YES,NORMAL,
OT-01541,2026-06-02T18:01:24Z,CRANE08,SPEED_SET,NONE,NORMAL,OP024,LOW,YES,NORMAL,
OT-01542,2026-06-14T05:47:40Z,CRANE02,MOVE_LEFT,NONE,NORMAL,OP033,LOW,YES,NORMAL,
OT-01543,2026-06-04T10:07:28Z,YARD-07,MOVE_LEFT,NONE,IDLE,OP024,LOW,YES,NORMAL,
OT-01544,2026-06-28T16:24:39Z,YARD-08,IDLE,NONE,RUNNING,OP011,LOW,YES,NORMAL,
OT-01545,2026-06-17T00:30:55Z,PLC12,STATUS_READ,NONE,RUNNING,OP026,LOW,YES,NORMAL,
OT-01546,2026-06-26T20:26:42Z,YARD-07,HOIST_DOWN,NONE,RUNNING,OP004,LOW,YES,NORMAL,
OT-01547,2026-06-15T08:23:33Z,PLC02,HOIST_UP,NONE,NORMAL,OP004,LOW,YES,NORMAL,
OT-01548,2026-06-15T08:02:04Z,YARD-08,MOVE_RIGHT,NONE,RUNNING,OP006,LOW,YES,NORMAL,
OT-01549,2026-06-17T08:40:09Z,PLC07,MOVE_RIGHT,NONE,RUNNING,OP033,LOW,YES,NORMAL,
OT-01550,2026-06-26T07:18:49Z,CRANE06,MOVE_RIGHT,NONE,IDLE,OP030,LOW,YES,NORMAL,
OT-01551,2026-06-24T03:07:45Z,PLC08,MOVE_LEFT,NONE,NORMAL,OP031,LOW,YES,NORMAL,
OT-01552,2026-06-24T22:54:07Z,YARD-01,MOVE_LEFT,NONE,RUNNING,OP023,LOW,YES,NORMAL,
OT-01553,2026-06-10T07:00:05Z,PLC12,HOIST_UP,NONE,NORMAL,OP034,LOW,YES,NORMAL,
OT-01554,2026-06-30T23:47:27Z,CRANE07,STOP,NONE,IDLE,OP017,LOW,YES,NORMAL,
OT-01555,2026-06-25T09:12:58Z,PLC06,HOIST_UP,NONE,NORMAL,OP017,LOW,YES,NORMAL,
OT-01556,2026-06-27T22:11:10Z,PLC06,IDLE,NONE,NORMAL,OP003,LOW,YES,NORMAL,
OT-01557,2026-06-01T10:39:00Z,PLC11,MOVE_LEFT,NONE,NORMAL,OP017,LOW,YES,NORMAL,
OT-01558,2026-06-27T02:40:41Z,YARD-04,HOIST_UP,NONE,NORMAL,OP012,LOW,YES,NORMAL,
OT-01559,2026-06-05T11:47:56Z,CRANE02,SPEED_SET,NONE,RUNNING,OP014,LOW,YES,NORMAL,
OT-01560,2026-06-07T00:57:07Z,CRANE07,SPEED_SET,NONE,RUNNING,OP026,LOW,YES,NORMAL,
OT-01561,2026-06-09T17:10:52Z,PLC10,MOVE_LEFT,NONE,NORMAL,OP021,LOW,YES,NORMAL,
OT-01562,2026-06-29T17:47:40Z,CRANE07,SPEED_SET,NONE,NORMAL,OP036,LOW,YES,NORMAL,
OT-01563,2026-06-25T05:40:50Z,YARD-05,MOVE_RIGHT,NONE,RUNNING,OP006,LOW,YES,NORMAL,
OT-01564,2026-06-22T19:44:41Z,PLC11,HOIST_UP,NONE,RUNNING,OP010,LOW,YES,NORMAL,
OT-01565,2026-06-25T12:00:25Z,CRANE05,MOVE_LEFT,NONE,NORMAL,OP025,LOW,YES,NORMAL,
OT-01566,2026-06-21T10:37:03Z,PLC08,HOIST_DOWN,NONE,RUNNING,OP021,LOW,YES,NORMAL,
OT-01567,2026-06-21T20:30:23Z,YARD-07,IDLE,NONE,NORMAL,OP038,LOW,YES,NORMAL,
OT-01568,2026-06-06T17:04:38Z,CRANE08,HOIST_UP,NONE,IDLE,OP017,LOW,YES,NORMAL,
OT-01569,2026-06-19T00:03:48Z,YARD-01,IDLE,NONE,NORMAL,OP003,LOW,YES,NORMAL,
OT-01570,2026-06-29T09:36:14Z,PLC07,MOVE_LEFT,NONE,IDLE,OP008,LOW,YES,NORMAL,
OT-01571,2026-06-10T09:55:29Z,PLC07,HOIST_UP,NONE,IDLE,OP024,LOW,YES,NORMAL,
OT-01572,2026-06-04T23:37:54Z,CRANE07,MOVE_RIGHT,NONE,RUNNING,OP012,LOW,YES,NORMAL,
OT-01573,2026-06-26T17:15:36Z,CRANE04,MOVE_LEFT,NONE,RUNNING,OP011,LOW,YES,NORMAL,
OT-01574,2026-06-24T00:55:20Z,PLC10,MOVE_LEFT,NONE,RUNNING,OP040,LOW,YES,NORMAL,
OT-01575,2026-06-02T19:02:04Z,PLC04,SPEED_SET,NONE,IDLE,OP025,LOW,YES,NORMAL,
OT-01576,2026-06-17T13:22:15Z,CRANE07,MOVE_RIGHT,NONE,IDLE,OP007,LOW,YES,NORMAL,
OT-01577,2026-06-10T18:03:25Z,YARD-04,STATUS_READ,ALM-101,IDLE,OP033,MEDIUM,YES,NORMAL,
OT-01578,2026-06-21T13:07:32Z,YARD-02,STOP,NONE,NORMAL,OP039,LOW,YES,NORMAL,
OT-01579,2026-06-29T10:00:11Z,YARD-01,HOIST_UP,NONE,NORMAL,OP021,LOW,YES,NORMAL,
OT-01580,2026-06-21T08:48:28Z,YARD-04,HOIST_UP,NONE,NORMAL,OP029,LOW,YES,NORMAL,
OT-01581,2026-06-30T05:18:51Z,PLC02,HOIST_DOWN,NONE,NORMAL,OP027,LOW,YES,NORMAL,
OT-01582,2026-06-03T21:35:59Z,CRANE02,STATUS_READ,ALM-101,IDLE,OP038,MEDIUM,YES,NORMAL,
OT-01583,2026-06-12T19:49:12Z,PLC03,SPEED_SET,NONE,NORMAL,OP029,LOW,YES,NORMAL,
OT-01584,2026-06-17T03:05:07Z,CRANE04,IDLE,NONE,NORMAL,OP033,LOW,YES,NORMAL,
OT-01585,2026-06-05T12:22:53Z,YARD-01,SPEED_SET,NONE,NORMAL,OP006,LOW,YES,NORMAL,
OT-01586,2026-06-14T19:18:55Z,YARD-05,HOIST_DOWN,NONE,IDLE,OP008,LOW,YES,NORMAL,
OT-01587,2026-06-28T22:52:51Z,YARD-05,MOVE_RIGHT,NONE,IDLE,OP013,LOW,YES,NORMAL,
OT-01588,2026-06-27T02:57:20Z,YARD-02,HOIST_UP,NONE,IDLE,OP037,LOW,YES,NORMAL,
OT-01589,2026-06-04T06:04:30Z,YARD-02,UNAUTHORIZED_COMMAND,ALM-418,DEGRADED,OP003,HIGH,NO,SUSPICIOUS,
OT-01590,2026-06-24T09:52:45Z,CRANE04,HOIST_DOWN,NONE,IDLE,OP033,LOW,YES,NORMAL,
OT-01591,2026-06-16T19:14:08Z,PLC02,MOVE_RIGHT,NONE,NORMAL,OP017,LOW,YES,NORMAL,
OT-01592,2026-06-07T20:37:40Z,PLC07,HOIST_UP,NONE,IDLE,OP012,LOW,YES,NORMAL,
OT-01593,2026-06-10T23:28:18Z,CRANE08,SPEED_SET,NONE,IDLE,OP023,LOW,YES,NORMAL,
OT-01594,2026-06-01T17:08:24Z,YARD-08,STOP,NONE,IDLE,OP037,LOW,YES,NORMAL,
OT-01595,2026-06-30T05:28:27Z,CRANE05,IDLE,NONE,RUNNING,OP032,LOW,YES,NORMAL,
OT-01596,2026-06-02T05:34:59Z,PLC11,MOVE_LEFT,NONE,IDLE,OP036,LOW,YES,NORMAL,
OT-01597,2026-06-10T19:49:27Z,PLC08,HOIST_UP,NONE,IDLE,OP003,LOW,YES,NORMAL,
OT-01598,2026-06-03T03:09:25Z,CRANE08,MOVE_RIGHT,NONE,RUNNING,OP012,LOW,YES,NORMAL,
OT-01599,2026-06-14T19:51:07Z,YARD-08,SPEED_SET,NONE,RUNNING,OP007,LOW,YES,NORMAL,
OT-01600,2026-06-17T03:25:58Z,CRANE06,HOIST_UP,NONE,IDLE,OP016,LOW,YES,NORMAL,
OT-01601,2026-06-25T21:45:45Z,YARD-01,STOP,NONE,NORMAL,OP004,LOW,YES,NORMAL,
OT-01602,2026-06-30T08:04:39Z,CRANE01,HOIST_UP,NONE,RUNNING,OP011,LOW,YES,NORMAL,
OT-01603,2026-06-08T05:18:18Z,PLC12,MOVE_LEFT,NONE,NORMAL,OP010,LOW,YES,NORMAL,
OT-01604,2026-06-20T13:46:20Z,PLC01,MOVE_RIGHT,ALM-101,NORMAL,OP027,MEDIUM,YES,NORMAL,
OT-01605,2026-06-28T15:43:25Z,CRANE04,HOIST_DOWN,NONE,IDLE,OP009,LOW,YES,NORMAL,
OT-01606,2026-06-01T21:42:51Z,YARD-02,IDLE,NONE,IDLE,OP025,LOW,YES,NORMAL,
OT-01607,2026-06-25T06:50:18Z,YARD-06,SPEED_SET,NONE,NORMAL,OP009,LOW,YES,NORMAL,
OT-01608,2026-06-25T03:32:28Z,PLC07,MOVE_RIGHT,NONE,RUNNING,OP036,LOW,YES,NORMAL,
OT-01609,2026-06-06T03:39:10Z,PLC05,HOIST_UP,NONE,RUNNING,OP013,LOW,YES,NORMAL,
OT-01610,2026-06-02T09:23:36Z,CRANE01,HOIST_UP,NONE,IDLE,OP027,LOW,YES,NORMAL,
OT-01611,2026-06-21T14:25:24Z,CRANE05,STOP,NONE,IDLE,OP039,LOW,YES,NORMAL,
OT-01612,2026-06-21T06:06:30Z,YARD-07,STOP,ALM-101,IDLE,OP019,MEDIUM,YES,NORMAL,
OT-01613,2026-06-30T18:40:28Z,YARD-05,HOIST_UP,NONE,IDLE,OP008,LOW,YES,NORMAL,
OT-01614,2026-06-19T19:56:26Z,YARD-05,IDLE,NONE,NORMAL,OP035,LOW,YES,NORMAL,
OT-01615,2026-06-22T01:17:42Z,PLC05,MOVE_RIGHT,NONE,IDLE,OP032,LOW,YES,NORMAL,
OT-01616,2026-06-12T16:01:04Z,YARD-02,IDLE,NONE,RUNNING,OP026,LOW,YES,NORMAL,
OT-01617,2026-06-05T22:57:34Z,CRANE03,PLC_MODE_CHANGE,ALM-509,DEGRADED,OP031,HIGH,NO,SUSPICIOUS,INC-T21-001
OT-01618,2026-06-25T18:49:37Z,CRANE04,STOP,NONE,RUNNING,OP029,LOW,YES,NORMAL,
OT-01619,2026-06-01T02:28:24Z,YARD-08,HOIST_UP,NONE,NORMAL,OP025,LOW,YES,NORMAL,
OT-01620,2026-06-10T19:01:34Z,PLC06,SPEED_SET,NONE,RUNNING,OP031,LOW,YES,NORMAL,
OT-01621,2026-06-14T04:09:30Z,YARD-03,MOVE_LEFT,NONE,IDLE,OP025,LOW,YES,NORMAL,
OT-01622,2026-06-02T12:57:27Z,CRANE02,MOVE_RIGHT,NONE,NORMAL,OP030,LOW,YES,NORMAL,
OT-01623,2026-06-19T18:33:05Z,YARD-06,STOP,NONE,RUNNING,OP003,LOW,YES,NORMAL,
OT-01624,2026-06-27T12:47:44Z,YARD-05,STATUS_READ,NONE,RUNNING,OP024,LOW,YES,NORMAL,
OT-01625,2026-06-09T03:49:10Z,CRANE08,HOIST_DOWN,NONE,RUNNING,OP004,LOW,YES,NORMAL,
OT-01626,2026-06-17T19:38:23Z,YARD-01,HOIST_UP,NONE,RUNNING,OP009,LOW,YES,NORMAL,
OT-01627,2026-06-01T12:11:02Z,CRANE06,STOP,ALM-101,RUNNING,OP032,MEDIUM,YES,NORMAL,
OT-01628,2026-06-05T12:30:07Z,CRANE03,HOIST_DOWN,NONE,NORMAL,OP005,LOW,YES,NORMAL,
OT-01629,2026-06-05T15:36:19Z,CRANE01,SPEED_SET,NONE,NORMAL,OP007,LOW,YES,NORMAL,
OT-01630,2026-06-28T19:09:52Z,YARD-04,SPEED_SET,NONE,NORMAL,OP029,LOW,YES,NORMAL,
OT-01631,2026-06-08T15:27:18Z,CRANE05,IDLE,NONE,NORMAL,OP005,LOW,YES,NORMAL,
OT-01632,2026-06-02T18:42:24Z,PLC07,HOIST_UP,NONE,IDLE,OP036,LOW,YES,NORMAL,
OT-01633,2026-06-21T02:56:15Z,YARD-08,IDLE,NONE,IDLE,OP031,LOW,YES,NORMAL,
OT-01634,2026-06-01T09:03:10Z,PLC12,MOVE_RIGHT,NONE,IDLE,OP031,LOW,YES,NORMAL,
OT-01635,2026-06-24T11:54:28Z,PLC01,STOP,NONE,IDLE,OP014,LOW,YES,NORMAL,
OT-01636,2026-06-01T16:58:49Z,YARD-03,HOIST_UP,NONE,RUNNING,OP039,LOW,YES,NORMAL,
OT-01637,2026-06-08T09:11:00Z,PLC02,STOP,NONE,NORMAL,OP031,LOW,YES,NORMAL,
OT-01638,2026-06-19T21:48:48Z,PLC06,MOVE_LEFT,NONE,IDLE,OP016,LOW,YES,NORMAL,
OT-01639,2026-06-25T18:43:05Z,YARD-01,MOVE_LEFT,NONE,RUNNING,OP006,LOW,YES,NORMAL,
OT-01640,2026-06-24T07:32:33Z,YARD-04,IDLE,NONE,IDLE,OP039,LOW,YES,NORMAL,
OT-01641,2026-06-02T16:01:38Z,CRANE06,OUT_OF_SEQUENCE,ALM-311,DEGRADED,OP003,HIGH,NO,SUSPICIOUS,
OT-01642,2026-06-15T23:54:25Z,PLC01,HOIST_UP,NONE,IDLE,OP032,LOW,YES,NORMAL,
OT-01643,2026-06-11T10:53:21Z,YARD-05,STATUS_READ,NONE,RUNNING,OP014,LOW,YES,NORMAL,
OT-01644,2026-06-19T10:28:33Z,PLC07,HOIST_UP,NONE,NORMAL,OP008,LOW,YES,NORMAL,
OT-01645,2026-06-23T07:53:26Z,YARD-05,PLC_MODE_CHANGE,ALM-509,ABNORMAL,OP002,HIGH,NO,SUSPICIOUS,
OT-01646,2026-06-17T23:49:03Z,CRANE02,UNAUTHORIZED_COMMAND,ALM-204,SAFE_STOP,OP011,HIGH,NO,SUSPICIOUS,
OT-01647,2026-06-13T06:44:12Z,PLC04,HOIST_DOWN,NONE,IDLE,OP012,LOW,YES,NORMAL,
OT-01648,2026-06-26T11:06:27Z,YARD-07,HOIST_DOWN,NONE,NORMAL,OP015,LOW,YES,NORMAL,
OT-01649,2026-06-05T23:19:01Z,PLC01,SPEED_SET,NONE,IDLE,OP019,LOW,YES,NORMAL,
OT-01650,2026-06-25T13:13:56Z,PLC05,STATUS_READ,NONE,NORMAL,OP009,LOW,YES,NORMAL,
OT-01651,2026-06-28T14:36:51Z,CRANE08,STOP,NONE,NORMAL,OP040,LOW,YES,NORMAL,
OT-01652,2026-06-21T13:52:12Z,CRANE03,STOP,NONE,IDLE,OP023,LOW,YES,NORMAL,
OT-01653,2026-06-12T15:38:23Z,YARD-08,STOP,NONE,NORMAL,OP010,LOW,YES,NORMAL,
OT-01654,2026-06-19T05:08:37Z,CRANE05,HOIST_UP,NONE,NORMAL,OP006,LOW,YES,NORMAL,
OT-01655,2026-06-26T02:51:07Z,CRANE05,IDLE,NONE,NORMAL,OP015,LOW,YES,NORMAL,
OT-01656,2026-06-18T18:42:32Z,YARD-04,MOVE_RIGHT,NONE,NORMAL,OP004,LOW,YES,NORMAL,
OT-01657,2026-06-11T14:26:49Z,CRANE04,STOP,NONE,IDLE,OP006,LOW,YES,NORMAL,
OT-01658,2026-06-14T00:39:53Z,PLC05,MOVE_LEFT,NONE,RUNNING,OP008,LOW,YES,NORMAL,
OT-01659,2026-06-27T12:23:36Z,CRANE03,HOIST_DOWN,NONE,NORMAL,OP021,LOW,YES,NORMAL,
OT-01660,2026-06-14T14:34:18Z,YARD-06,HOIST_UP,NONE,IDLE,OP012,LOW,YES,NORMAL,
OT-01661,2026-06-13T01:19:30Z,YARD-05,HOIST_DOWN,NONE,NORMAL,OP031,LOW,YES,NORMAL,
OT-01662,2026-06-24T13:40:59Z,CRANE03,MOVE_LEFT,NONE,IDLE,OP018,LOW,YES,NORMAL,
OT-01663,2026-06-21T20:43:56Z,PLC02,HOIST_DOWN,NONE,IDLE,OP013,LOW,YES,NORMAL,
OT-01664,2026-06-20T17:11:30Z,PLC12,SPEED_OVERRIDE,ALM-204,SAFE_STOP,OP028,CRITICAL,NO,SUSPICIOUS,
OT-01665,2026-06-29T21:28:54Z,PLC08,HOIST_UP,NONE,IDLE,OP018,LOW,YES,NORMAL,
OT-01666,2026-06-19T08:27:20Z,CRANE05,STATUS_READ,ALM-107,RUNNING,OP021,MEDIUM,YES,NORMAL,
OT-01667,2026-06-22T02:01:50Z,CRANE08,MOVE_RIGHT,NONE,IDLE,OP012,LOW,YES,NORMAL,
OT-01668,2026-06-07T15:57:29Z,YARD-07,MOVE_RIGHT,NONE,RUNNING,OP004,LOW,YES,NORMAL,
OT-01669,2026-06-19T09:52:30Z,PLC09,STOP,NONE,NORMAL,OP004,LOW,YES,NORMAL,
OT-01670,2026-06-11T20:02:59Z,YARD-04,MOVE_LEFT,NONE,RUNNING,OP031,LOW,YES,NORMAL,
OT-01671,2026-06-29T06:29:19Z,CRANE07,STOP,ALM-107,NORMAL,OP029,MEDIUM,YES,NORMAL,
OT-01672,2026-06-24T15:44:41Z,YARD-05,HOIST_DOWN,NONE,IDLE,OP035,LOW,YES,NORMAL,
OT-01673,2026-06-17T14:22:23Z,YARD-02,STATUS_READ,NONE,RUNNING,OP013,LOW,YES,NORMAL,
OT-01674,2026-06-01T17:19:50Z,PLC06,SPEED_SET,NONE,NORMAL,OP036,LOW,YES,NORMAL,
OT-01675,2026-06-06T19:54:53Z,YARD-07,HOIST_UP,NONE,IDLE,OP003,LOW,YES,NORMAL,
OT-01676,2026-06-22T23:57:25Z,CRANE06,MOVE_LEFT,NONE,IDLE,OP001,LOW,YES,NORMAL,
OT-01677,2026-06-15T00:43:43Z,PLC04,STOP,NONE,IDLE,OP026,LOW,YES,NORMAL,
OT-01678,2026-06-17T10:50:14Z,CRANE06,IDLE,NONE,IDLE,OP032,LOW,YES,NORMAL,
OT-01679,2026-06-27T03:53:38Z,PLC10,STATUS_READ,NONE,IDLE,OP031,LOW,YES,NORMAL,
OT-01680,2026-06-15T00:51:13Z,PLC11,STOP,ALM-101,RUNNING,OP006,MEDIUM,YES,NORMAL,
OT-01681,2026-06-23T16:29:40Z,CRANE07,STATUS_READ,NONE,NORMAL,OP015,LOW,YES,NORMAL,
OT-01682,2026-06-04T20:21:53Z,YARD-01,MOVE_LEFT,NONE,IDLE,OP004,LOW,YES,NORMAL,
OT-01683,2026-06-09T21:52:06Z,PLC11,MOVE_LEFT,NONE,RUNNING,OP003,LOW,YES,NORMAL,
OT-01684,2026-06-20T03:09:17Z,CRANE06,IDLE,NONE,RUNNING,OP003,LOW,YES,NORMAL,
OT-01685,2026-06-07T05:58:54Z,PLC10,HOIST_DOWN,NONE,IDLE,OP040,LOW,YES,NORMAL,
OT-01686,2026-06-22T05:27:12Z,YARD-08,IDLE,NONE,RUNNING,OP035,LOW,YES,NORMAL,
OT-01687,2026-06-16T00:32:51Z,YARD-04,STATUS_READ,ALM-107,IDLE,OP015,MEDIUM,YES,NORMAL,
OT-01688,2026-06-23T20:45:38Z,CRANE05,HOIST_DOWN,NONE,IDLE,OP030,LOW,YES,NORMAL,
OT-01689,2026-06-17T06:35:40Z,YARD-08,MOVE_LEFT,NONE,RUNNING,OP015,LOW,YES,NORMAL,
OT-01690,2026-06-14T18:14:43Z,PLC03,IDLE,NONE,NORMAL,OP006,LOW,YES,NORMAL,
OT-01691,2026-06-01T02:36:20Z,PLC01,SPEED_SET,NONE,NORMAL,OP028,LOW,YES,NORMAL,
OT-01692,2026-06-05T00:45:02Z,CRANE02,MOVE_LEFT,NONE,NORMAL,OP026,LOW,YES,NORMAL,
OT-01693,2026-06-07T23:35:11Z,PLC12,HOIST_DOWN,NONE,NORMAL,OP037,LOW,YES,NORMAL,
OT-01694,2026-06-07T20:00:07Z,PLC09,MOVE_RIGHT,NONE,IDLE,OP028,LOW,YES,NORMAL,
OT-01695,2026-06-07T07:49:34Z,PLC01,IDLE,NONE,RUNNING,OP039,LOW,YES,NORMAL,
OT-01696,2026-06-28T13:07:44Z,PLC12,HOIST_DOWN,NONE,RUNNING,OP016,LOW,YES,NORMAL,
OT-01697,2026-06-07T18:01:40Z,YARD-07,MOVE_LEFT,ALM-107,IDLE,OP040,MEDIUM,YES,NORMAL,
OT-01698,2026-06-18T20:02:19Z,PLC09,PLC_MODE_CHANGE,ALM-204,SAFE_STOP,OP026,HIGH,NO,SUSPICIOUS,
OT-01699,2026-06-04T19:09:25Z,PLC11,MOVE_LEFT,NONE,NORMAL,OP007,LOW,YES,NORMAL,
OT-01700,2026-06-11T02:36:43Z,YARD-04,HOIST_DOWN,NONE,NORMAL,OP008,LOW,YES,NORMAL,
OT-01701,2026-06-16T20:43:52Z,PLC03,HOIST_DOWN,NONE,NORMAL,OP014,LOW,YES,NORMAL,
OT-01702,2026-06-28T04:28:56Z,CRANE04,HOIST_DOWN,NONE,RUNNING,OP030,LOW,YES,NORMAL,
OT-01703,2026-06-17T13:17:32Z,YARD-06,HOIST_UP,ALM-107,RUNNING,OP020,MEDIUM,YES,NORMAL,
OT-01704,2026-06-26T17:36:09Z,CRANE08,MOVE_RIGHT,ALM-101,IDLE,OP011,MEDIUM,YES,NORMAL,
OT-01705,2026-06-01T14:11:26Z,PLC01,MOVE_LEFT,NONE,RUNNING,OP001,LOW,YES,NORMAL,
OT-01706,2026-06-25T15:10:39Z,CRANE04,MOVE_RIGHT,NONE,IDLE,OP016,LOW,YES,NORMAL,
OT-01707,2026-06-03T16:59:24Z,PLC07,HOIST_DOWN,NONE,NORMAL,OP012,LOW,YES,NORMAL,
OT-01708,2026-06-28T19:01:37Z,CRANE06,HOIST_UP,NONE,NORMAL,OP008,LOW,YES,NORMAL,
OT-01709,2026-06-20T16:19:35Z,PLC07,SPEED_SET,NONE,RUNNING,OP013,LOW,YES,NORMAL,
OT-01710,2026-06-05T17:09:48Z,YARD-08,SPEED_SET,NONE,NORMAL,OP016,LOW,YES,NORMAL,
OT-01711,2026-06-08T17:04:00Z,CRANE06,MOVE_LEFT,NONE,NORMAL,OP006,LOW,YES,NORMAL,
OT-01712,2026-06-01T22:02:39Z,PLC10,STOP,ALM-101,IDLE,OP027,MEDIUM,YES,NORMAL,
OT-01713,2026-06-20T05:28:12Z,YARD-01,SPEED_SET,ALM-107,RUNNING,OP003,MEDIUM,YES,NORMAL,
OT-01714,2026-06-25T14:49:27Z,CRANE01,STATUS_READ,NONE,RUNNING,OP004,LOW,YES,NORMAL,
OT-01715,2026-06-27T04:57:27Z,PLC03,SPEED_SET,NONE,IDLE,OP002,LOW,YES,NORMAL,
OT-01716,2026-06-04T16:38:23Z,PLC05,SPEED_SET,NONE,RUNNING,OP035,LOW,YES,NORMAL,
OT-01717,2026-06-18T14:50:24Z,PLC05,MOVE_RIGHT,NONE,NORMAL,OP009,LOW,YES,NORMAL,
OT-01718,2026-06-29T23:21:39Z,PLC02,MOVE_RIGHT,NONE,NORMAL,OP040,LOW,YES,NORMAL,
OT-01719,2026-06-10T22:40:33Z,PLC02,HOIST_DOWN,NONE,NORMAL,OP038,LOW,YES,NORMAL,
OT-01720,2026-06-13T20:18:54Z,YARD-06,MOVE_LEFT,NONE,NORMAL,OP020,LOW,YES,NORMAL,
OT-01721,2026-06-19T14:45:03Z,PLC08,STOP,NONE,IDLE,OP005,LOW,YES,NORMAL,
OT-01722,2026-06-03T09:10:20Z,PLC12,STATUS_READ,NONE,RUNNING,OP039,LOW,YES,NORMAL,
OT-01723,2026-06-12T08:33:57Z,CRANE08,STOP,NONE,IDLE,OP020,LOW,YES,NORMAL,
OT-01724,2026-06-04T21:43:43Z,PLC04,SPEED_SET,NONE,NORMAL,OP010,LOW,YES,NORMAL,
OT-01725,2026-06-02T00:17:12Z,YARD-08,STATUS_READ,NONE,RUNNING,OP036,LOW,YES,NORMAL,
OT-01726,2026-06-17T16:33:01Z,YARD-07,STOP,NONE,RUNNING,OP007,LOW,YES,NORMAL,
OT-01727,2026-06-06T10:36:58Z,YARD-04,STOP,NONE,RUNNING,OP031,LOW,YES,NORMAL,
OT-01728,2026-06-15T18:46:34Z,PLC10,MOVE_LEFT,NONE,RUNNING,OP008,LOW,YES,NORMAL,
OT-01729,2026-06-13T19:00:47Z,CRANE05,HOIST_UP,NONE,IDLE,OP005,LOW,YES,NORMAL,
OT-01730,2026-06-09T14:34:13Z,PLC11,SPEED_SET,NONE,RUNNING,OP024,LOW,YES,NORMAL,
OT-01731,2026-06-14T11:31:37Z,YARD-07,STOP,NONE,NORMAL,OP007,LOW,YES,NORMAL,
OT-01732,2026-06-21T19:48:54Z,CRANE01,STATUS_READ,NONE,RUNNING,OP022,LOW,YES,NORMAL,
OT-01733,2026-06-03T22:20:19Z,PLC07,MOVE_RIGHT,NONE,NORMAL,OP005,LOW,YES,NORMAL,
OT-01734,2026-06-19T18:51:18Z,PLC06,MOVE_RIGHT,NONE,RUNNING,OP016,LOW,YES,NORMAL,
OT-01735,2026-06-07T10:57:29Z,CRANE07,SPEED_SET,NONE,NORMAL,OP032,LOW,YES,NORMAL,
OT-01736,2026-06-10T01:36:08Z,YARD-07,SPEED_SET,NONE,IDLE,OP036,LOW,YES,NORMAL,
OT-01737,2026-06-19T15:48:36Z,PLC07,HOIST_UP,NONE,NORMAL,OP001,LOW,YES,NORMAL,
OT-01738,2026-06-29T10:03:45Z,PLC07,MOVE_LEFT,NONE,IDLE,OP020,LOW,YES,NORMAL,
OT-01739,2026-06-19T10:11:45Z,PLC10,HOIST_DOWN,NONE,RUNNING,OP028,LOW,YES,NORMAL,
OT-01740,2026-06-05T12:56:02Z,CRANE04,MOVE_LEFT,NONE,RUNNING,OP025,LOW,YES,NORMAL,
OT-01741,2026-06-18T01:20:56Z,PLC06,MOVE_LEFT,NONE,IDLE,OP037,LOW,YES,NORMAL,
OT-01742,2026-06-17T11:03:21Z,YARD-01,HOIST_DOWN,NONE,IDLE,OP017,LOW,YES,NORMAL,
OT-01743,2026-06-14T12:22:39Z,PLC02,MOVE_LEFT,ALM-107,NORMAL,OP028,MEDIUM,YES,NORMAL,
OT-01744,2026-06-15T06:06:29Z,CRANE02,MOVE_LEFT,NONE,RUNNING,OP005,LOW,YES,NORMAL,
OT-01745,2026-06-22T14:10:47Z,YARD-03,STOP,NONE,RUNNING,OP014,LOW,YES,NORMAL,
OT-01746,2026-06-24T19:36:18Z,YARD-05,REPEATED_COMMAND,ALM-204,DEGRADED,OP017,CRITICAL,NO,SUSPICIOUS,INC-T21-004
OT-01747,2026-06-21T02:22:24Z,CRANE05,HOIST_DOWN,NONE,NORMAL,OP026,LOW,YES,NORMAL,
OT-01748,2026-06-04T00:44:21Z,CRANE07,MOVE_RIGHT,NONE,NORMAL,OP009,LOW,YES,NORMAL,
OT-01749,2026-06-11T23:11:41Z,PLC03,SPEED_SET,NONE,RUNNING,OP001,LOW,YES,NORMAL,
OT-01750,2026-06-10T11:34:45Z,CRANE03,STATUS_READ,NONE,IDLE,OP026,LOW,YES,NORMAL,
OT-01751,2026-06-03T21:50:22Z,PLC10,STOP,ALM-107,NORMAL,OP004,MEDIUM,YES,NORMAL,
