event_id,timestamp,vendor_id,account_id,source_ip,device_id,auth_result,MFA_status,session_duration_sec,role,access_zone,off_hours,new_device,event_label,incident_id
VPN-01532,2026-06-03T22:56:53Z,V020,ACC0054,192.0.2.222,DEV0007,SUCCESS,YES,67,AutomationVendor,GATE-B,YES,NO,NORMAL,
VPN-01533,2026-06-20T01:11:16Z,V015,ACC0039,192.0.2.223,DEV0077,SUCCESS,YES,157,AutomationVendor,GATE-B,YES,NO,NORMAL,
VPN-01534,2026-06-14T15:07:07Z,V015,ACC0019,192.0.2.224,DEV0037,SUCCESS,YES,47,AutomationVendor,YARD-A,NO,NO,NORMAL,
VPN-01535,2026-06-04T08:32:14Z,V003,ACC0035,192.0.2.225,DEV0069,SUCCESS,YES,177,YardVendor,YARD-B,NO,NO,NORMAL,
VPN-01536,2026-06-04T01:31:06Z,V018,ACC0020,192.0.2.226,DEV0039,SUCCESS,YES,122,YardVendor,YARD-B,YES,NO,NORMAL,
VPN-01537,2026-06-14T11:47:42Z,V015,ACC0019,192.0.2.227,DEV0037,SUCCESS,YES,76,AutomationVendor,YARD-A,NO,NO,NORMAL,
VPN-01538,2026-06-12T22:01:25Z,V001,ACC0041,192.0.2.228,DEV0081,SUCCESS,YES,42,CraneVendor,YARD-A,YES,NO,NORMAL,
VPN-01539,2026-06-15T04:31:47Z,V012,ACC0058,192.0.2.229,DEV0015,SUCCESS,YES,148,NetworkVendor,OT-ZONE,YES,NO,NORMAL,
VPN-01540,2026-06-08T13:19:52Z,V002,ACC0048,192.0.2.10,DEV0095,SUCCESS,YES,122,NetworkVendor,YARD-C,NO,NO,NORMAL,
VPN-01541,2026-06-26T17:22:42Z,V017,ACC0013,192.0.2.11,DEV0025,SUCCESS,YES,99,NetworkVendor,GATE-A,NO,NO,NORMAL,
VPN-01542,2026-06-29T16:35:24Z,V015,ACC0059,192.0.2.12,DEV0017,SUCCESS,YES,111,AutomationVendor,GATE-A,NO,NO,NORMAL,
VPN-01543,2026-06-21T01:13:30Z,V017,ACC0013,192.0.2.13,DEV0025,SUCCESS,YES,67,NetworkVendor,CRANE-ZONE,YES,NO,NORMAL,
VPN-01544,2026-06-24T19:35:00Z,V011,ACC0044,198.51.100.40,DEV0076,SUCCESS,NO,147,AutomationVendor,YARD-A,NO,YES,SUSPICIOUS,INC-T21-004
VPN-01545,2026-06-07T00:15:20Z,V019,ACC0047,192.0.2.15,DEV0093,SUCCESS,YES,22,MaintenanceVendor,GATE-B,YES,NO,NORMAL,
VPN-01546,2026-06-21T04:10:55Z,V015,ACC0059,192.0.2.16,DEV0017,SUCCESS,YES,139,AutomationVendor,OT-ZONE,YES,NO,NORMAL,
VPN-01547,2026-06-03T20:39:44Z,V002,ACC0028,192.0.2.17,DEV0055,SUCCESS,YES,35,NetworkVendor,CRANE-ZONE,YES,NO,NORMAL,
VPN-01548,2026-06-13T13:51:29Z,V003,ACC0015,192.0.2.18,DEV0029,SUCCESS,YES,44,YardVendor,YARD-C,NO,NO,NORMAL,
VPN-01549,2026-06-27T06:39:07Z,V006,ACC0056,192.0.2.19,DEV0011,SUCCESS,YES,60,CraneVendor,GATE-B,NO,NO,NORMAL,
VPN-01550,2026-06-24T09:16:55Z,V005,ACC0009,192.0.2.20,DEV0017,SUCCESS,YES,44,AutomationVendor,CRANE-ZONE,NO,NO,NORMAL,
VPN-01551,2026-06-03T09:49:54Z,V020,ACC0034,192.0.2.21,DEV0067,SUCCESS,YES,15,AutomationVendor,GATE-A,NO,NO,NORMAL,
VPN-01552,2026-06-25T18:45:19Z,V006,ACC0036,192.0.2.22,DEV0071,SUCCESS,YES,98,CraneVendor,YARD-A,NO,NO,NORMAL,
VPN-01553,2026-06-11T12:02:57Z,V010,ACC0044,192.0.2.23,DEV0087,SUCCESS,YES,69,AutomationVendor,YARD-B,NO,NO,NORMAL,
VPN-01554,2026-06-10T00:34:15Z,V007,ACC0043,192.0.2.24,DEV0085,SUCCESS,YES,102,NetworkVendor,GATE-A,YES,NO,NORMAL,
VPN-01555,2026-06-19T03:08:49Z,V015,ACC0039,192.0.2.25,DEV0077,SUCCESS,YES,62,AutomationVendor,CRANE-ZONE,YES,NO,NORMAL,
VPN-01556,2026-06-21T12:05:51Z,V002,ACC0028,192.0.2.26,DEV0055,SUCCESS,YES,22,NetworkVendor,CRANE-ZONE,NO,NO,NORMAL,
VPN-01557,2026-06-16T16:16:37Z,V009,ACC0037,192.0.2.27,DEV0073,SUCCESS,YES,74,MaintenanceVendor,CRANE-ZONE,NO,NO,NORMAL,
VPN-01558,2026-06-11T13:05:41Z,V006,ACC0016,192.0.2.28,DEV0031,SUCCESS,YES,8,CraneVendor,YARD-B,NO,NO,NORMAL,
VPN-01559,2026-06-25T15:48:31Z,V009,ACC0037,192.0.2.29,DEV0073,SUCCESS,YES,94,MaintenanceVendor,YARD-A,NO,NO,NORMAL,
VPN-01560,2026-06-04T01:10:29Z,V003,ACC0035,192.0.2.30,DEV0069,SUCCESS,FAILED,16,YardVendor,GATE-B,YES,NO,NORMAL,
VPN-01561,2026-06-03T05:30:12Z,V011,ACC0031,192.0.2.31,DEV0061,SUCCESS,YES,156,CraneVendor,OT-ZONE,YES,NO,NORMAL,
VPN-01562,2026-06-19T03:22:26Z,V006,ACC0036,192.0.2.32,DEV0071,SUCCESS,YES,25,CraneVendor,CONTROL-ROOM,YES,NO,NORMAL,
VPN-01563,2026-06-15T03:30:04Z,V019,ACC0027,192.0.2.33,DEV0053,SUCCESS,YES,121,MaintenanceVendor,OT-ZONE,YES,NO,NORMAL,
VPN-01564,2026-06-06T07:59:24Z,V003,ACC0055,192.0.2.34,DEV0009,SUCCESS,YES,78,YardVendor,GATE-B,NO,NO,NORMAL,
VPN-01565,2026-06-06T08:01:02Z,V016,ACC0026,192.0.2.35,DEV0051,SUCCESS,YES,177,CraneVendor,CONTROL-ROOM,NO,NO,NORMAL,
VPN-01566,2026-06-01T01:31:11Z,V014,ACC0032,192.0.2.36,DEV0063,SUCCESS,YES,140,MaintenanceVendor,YARD-A,YES,NO,NORMAL,
VPN-01567,2026-06-23T08:42:20Z,V007,ACC0023,192.0.2.37,DEV0045,SUCCESS,YES,59,NetworkVendor,CONTROL-ROOM,NO,NO,NORMAL,
VPN-01568,2026-06-03T22:17:32Z,V011,ACC0051,192.0.2.38,DEV0001,SUCCESS,YES,114,CraneVendor,YARD-B,YES,NO,NORMAL,
VPN-01569,2026-06-28T10:45:38Z,V009,ACC0057,192.0.2.39,DEV0013,SUCCESS,YES,30,MaintenanceVendor,CONTROL-ROOM,NO,NO,NORMAL,
VPN-01570,2026-06-19T00:24:29Z,V014,ACC0052,192.0.2.40,DEV0003,SUCCESS,FAILED,32,MaintenanceVendor,YARD-C,YES,NO,NORMAL,
VPN-01571,2026-06-23T22:10:52Z,V017,ACC0053,198.51.100.163,DEV0005,SUCCESS,FAILED,99,NetworkVendor,CONTROL-ROOM,YES,NO,SUSPICIOUS,
VPN-01572,2026-06-19T21:30:37Z,V018,ACC0020,192.0.2.42,DEV0039,SUCCESS,FAILED,53,YardVendor,CONTROL-ROOM,YES,NO,NORMAL,
VPN-01573,2026-06-07T08:30:50Z,V011,ACC0031,192.0.2.43,DEV0061,SUCCESS,YES,37,CraneVendor,YARD-C,NO,NO,NORMAL,
VPN-01574,2026-06-11T12:59:57Z,V001,ACC0021,192.0.2.44,DEV0041,SUCCESS,YES,45,CraneVendor,YARD-A,NO,NO,NORMAL,
VPN-01575,2026-06-23T06:13:58Z,V005,ACC0029,192.0.2.45,DEV0057,SUCCESS,YES,146,AutomationVendor,CONTROL-ROOM,NO,NO,NORMAL,
VPN-01576,2026-06-09T02:08:38Z,V008,ACC0050,192.0.2.46,DEV0099,SUCCESS,YES,179,YardVendor,OT-ZONE,YES,NO,NORMAL,
VPN-01577,2026-06-24T10:02:06Z,V007,ACC0043,192.0.2.47,DEV0085,SUCCESS,YES,17,NetworkVendor,YARD-B,NO,NO,NORMAL,
VPN-01578,2026-06-26T21:21:43Z,V013,ACC0045,192.0.2.48,DEV0089,SUCCESS,YES,39,YardVendor,OT-ZONE,YES,NO,NORMAL,
VPN-01579,2026-06-04T09:49:20Z,V003,ACC0035,192.0.2.49,DEV0069,SUCCESS,FAILED,105,YardVendor,YARD-A,NO,NO,NORMAL,
VPN-01580,2026-06-19T02:58:35Z,V020,ACC0014,192.0.2.50,DEV0027,SUCCESS,YES,51,AutomationVendor,OT-ZONE,YES,NO,NORMAL,
VPN-01581,2026-06-05T18:45:35Z,V002,ACC0048,192.0.2.51,DEV0095,SUCCESS,YES,48,NetworkVendor,YARD-A,NO,NO,NORMAL,
VPN-01582,2026-06-05T14:07:31Z,V007,ACC0003,192.0.2.52,DEV0005,SUCCESS,YES,24,NetworkVendor,YARD-B,NO,NO,NORMAL,
VPN-01583,2026-06-21T10:12:41Z,V010,ACC0024,192.0.2.53,DEV0047,SUCCESS,YES,110,AutomationVendor,CRANE-ZONE,NO,NO,NORMAL,
VPN-01584,2026-06-12T14:36:13Z,V011,ACC0031,192.0.2.54,DEV0061,SUCCESS,YES,157,CraneVendor,YARD-B,NO,NO,NORMAL,
VPN-01585,2026-06-12T21:32:10Z,V016,ACC0046,192.0.2.55,DEV0091,SUCCESS,YES,12,CraneVendor,GATE-B,YES,NO,NORMAL,
VPN-01586,2026-06-19T19:17:28Z,V007,ACC0003,192.0.2.56,DEV0005,SUCCESS,YES,105,NetworkVendor,GATE-B,NO,NO,NORMAL,
VPN-01587,2026-06-29T06:08:40Z,V008,ACC0030,192.0.2.57,DEV0059,SUCCESS,YES,38,YardVendor,GATE-A,NO,NO,NORMAL,
VPN-01588,2026-06-25T21:31:37Z,V003,ACC0015,192.0.2.58,DEV0029,SUCCESS,YES,26,YardVendor,YARD-B,YES,NO,NORMAL,
VPN-01589,2026-06-28T10:49:31Z,V010,ACC0044,192.0.2.59,DEV0087,SUCCESS,YES,45,AutomationVendor,GATE-B,NO,NO,NORMAL,
VPN-01590,2026-06-20T16:38:53Z,V011,ACC0011,192.0.2.60,DEV0021,SUCCESS,YES,45,CraneVendor,GATE-A,NO,NO,NORMAL,
VPN-01591,2026-06-05T02:14:19Z,V010,ACC0024,192.0.2.61,DEV0047,SUCCESS,YES,85,AutomationVendor,YARD-B,YES,NO,NORMAL,
VPN-01592,2026-06-12T04:13:54Z,V001,ACC0021,192.0.2.62,DEV0041,SUCCESS,YES,67,CraneVendor,YARD-A,YES,NO,NORMAL,
VPN-01593,2026-06-24T07:03:59Z,V007,ACC0023,192.0.2.63,DEV0045,SUCCESS,YES,126,NetworkVendor,YARD-A,NO,NO,NORMAL,
VPN-01594,2026-06-09T20:51:07Z,V005,ACC0009,192.0.2.64,DEV0017,SUCCESS,YES,134,AutomationVendor,YARD-C,YES,NO,NORMAL,
VPN-01595,2026-06-24T20:00:43Z,V018,ACC0060,192.0.2.65,DEV0019,SUCCESS,YES,12,YardVendor,YARD-B,YES,NO,NORMAL,
VPN-01596,2026-06-19T00:30:29Z,V005,ACC0029,192.0.2.66,DEV0057,SUCCESS,YES,130,AutomationVendor,CRANE-ZONE,YES,NO,NORMAL,
VPN-01597,2026-06-14T20:16:31Z,V003,ACC0055,192.0.2.67,DEV0009,SUCCESS,YES,59,YardVendor,YARD-C,YES,NO,NORMAL,
VPN-01598,2026-06-23T19:04:31Z,V003,ACC0055,192.0.2.68,DEV0009,SUCCESS,YES,150,YardVendor,OT-ZONE,NO,NO,NORMAL,
VPN-01599,2026-06-03T08:19:10Z,V011,ACC0031,192.0.2.69,DEV0061,SUCCESS,YES,98,CraneVendor,YARD-C,NO,NO,NORMAL,
VPN-01600,2026-06-11T02:05:29Z,V005,ACC0029,192.0.2.70,DEV0057,SUCCESS,YES,43,AutomationVendor,CONTROL-ROOM,YES,NO,NORMAL,
VPN-01601,2026-06-04T22:05:53Z,V013,ACC0025,192.0.2.71,DEV0049,SUCCESS,YES,75,YardVendor,CRANE-ZONE,YES,NO,NORMAL,
VPN-01602,2026-06-21T01:27:42Z,V003,ACC0055,192.0.2.72,DEV0009,SUCCESS,YES,133,YardVendor,CRANE-ZONE,YES,NO,NORMAL,
VPN-01603,2026-06-25T04:51:59Z,V010,ACC0044,192.0.2.73,DEV0087,SUCCESS,YES,111,AutomationVendor,YARD-C,YES,NO,NORMAL,
VPN-01604,2026-06-14T06:05:30Z,V015,ACC0019,192.0.2.74,DEV0037,SUCCESS,YES,98,AutomationVendor,CONTROL-ROOM,NO,NO,NORMAL,
VPN-01605,2026-06-04T11:51:35Z,V010,ACC0024,192.0.2.75,DEV0047,SUCCESS,YES,102,AutomationVendor,GATE-A,NO,NO,NORMAL,
VPN-01606,2026-06-11T03:46:17Z,V020,ACC0034,192.0.2.76,DEV0067,SUCCESS,YES,46,AutomationVendor,CRANE-ZONE,YES,NO,NORMAL,
VPN-01607,2026-06-27T03:52:51Z,V011,ACC0011,192.0.2.77,DEV0021,SUCCESS,YES,10,CraneVendor,OT-ZONE,YES,NO,NORMAL,
VPN-01608,2026-06-19T02:28:38Z,V015,ACC0039,192.0.2.78,DEV0077,SUCCESS,YES,124,AutomationVendor,YARD-C,YES,NO,NORMAL,
VPN-01609,2026-06-29T11:59:15Z,V017,ACC0053,192.0.2.79,DEV0005,SUCCESS,YES,96,NetworkVendor,GATE-B,NO,NO,NORMAL,
VPN-01610,2026-06-29T14:11:28Z,V005,ACC0029,192.0.2.80,DEV0057,SUCCESS,YES,136,AutomationVendor,YARD-B,NO,NO,NORMAL,
VPN-01611,2026-06-27T00:08:37Z,V002,ACC0008,192.0.2.81,DEV0015,SUCCESS,YES,92,NetworkVendor,YARD-C,YES,NO,NORMAL,
VPN-01612,2026-06-24T19:03:57Z,V009,ACC0057,192.0.2.82,DEV0013,SUCCESS,YES,64,MaintenanceVendor,YARD-B,NO,NO,NORMAL,
VPN-01613,2026-06-21T14:57:14Z,V012,ACC0038,192.0.2.83,DEV0075,SUCCESS,YES,176,NetworkVendor,GATE-B,NO,NO,NORMAL,
VPN-01614,2026-06-16T02:37:50Z,V014,ACC0012,192.0.2.84,DEV0023,SUCCESS,YES,100,MaintenanceVendor,YARD-C,YES,NO,NORMAL,
VPN-01615,2026-06-14T00:00:19Z,V013,ACC0025,192.0.2.85,DEV0049,SUCCESS,YES,54,YardVendor,CRANE-ZONE,YES,NO,NORMAL,
VPN-01616,2026-06-17T09:06:13Z,V018,ACC0040,192.0.2.86,DEV0079,SUCCESS,YES,106,YardVendor,YARD-B,NO,NO,NORMAL,
VPN-01617,2026-06-03T12:05:33Z,V001,ACC0021,192.0.2.87,DEV0041,SUCCESS,YES,76,CraneVendor,OT-ZONE,NO,NO,NORMAL,
VPN-01618,2026-06-16T21:25:32Z,V019,ACC0047,192.0.2.88,DEV0093,SUCCESS,YES,84,MaintenanceVendor,CONTROL-ROOM,YES,NO,NORMAL,
VPN-01619,2026-06-16T15:50:40Z,V019,ACC0047,192.0.2.89,DEV0093,SUCCESS,YES,35,MaintenanceVendor,YARD-A,NO,NO,NORMAL,
VPN-01620,2026-06-29T22:25:16Z,V004,ACC0022,198.51.100.185,DEV0043,FAILURE,NO,130,MaintenanceVendor,OT-ZONE,YES,NO,SUSPICIOUS,
VPN-01621,2026-06-01T19:06:41Z,V018,ACC0060,192.0.2.91,DEV0019,SUCCESS,YES,45,YardVendor,YARD-C,NO,NO,NORMAL,
VPN-01622,2026-06-10T14:23:04Z,V014,ACC0012,192.0.2.92,DEV0023,SUCCESS,YES,107,MaintenanceVendor,OT-ZONE,NO,NO,NORMAL,
VPN-01623,2026-06-30T03:20:57Z,V012,ACC0018,198.51.100.77,DEV0035,FAILURE,YES,154,NetworkVendor,GATE-A,YES,NO,SUSPICIOUS,
VPN-01624,2026-06-18T01:59:09Z,V013,ACC0005,192.0.2.94,DEV0009,SUCCESS,YES,173,YardVendor,OT-ZONE,YES,NO,NORMAL,
VPN-01625,2026-06-21T12:48:43Z,V003,ACC0035,192.0.2.95,DEV0069,SUCCESS,YES,76,YardVendor,OT-ZONE,NO,NO,NORMAL,
VPN-01626,2026-06-28T14:59:05Z,V001,ACC0041,192.0.2.96,DEV0081,SUCCESS,YES,89,CraneVendor,GATE-B,NO,NO,NORMAL,
VPN-01627,2026-06-06T09:57:49Z,V002,ACC0008,192.0.2.97,DEV0015,SUCCESS,YES,121,NetworkVendor,GATE-B,NO,NO,NORMAL,
VPN-01628,2026-06-30T06:57:30Z,V014,ACC0052,192.0.2.98,DEV0003,SUCCESS,YES,86,MaintenanceVendor,YARD-B,NO,NO,NORMAL,
VPN-01629,2026-06-06T06:48:56Z,V002,ACC0048,192.0.2.99,DEV0095,SUCCESS,FAILED,117,NetworkVendor,YARD-B,NO,NO,NORMAL,
VPN-01630,2026-06-12T01:16:00Z,V006,ACC0031,198.51.100.57,DEV0062,SUCCESS,NO,130,CraneVendor,GATE-A,YES,YES,SUSPICIOUS,INC-T21-002
VPN-01631,2026-06-05T17:10:41Z,V006,ACC0016,192.0.2.101,DEV0031,SUCCESS,YES,159,CraneVendor,GATE-B,NO,NO,NORMAL,
VPN-01632,2026-06-25T09:55:54Z,V010,ACC0044,192.0.2.102,DEV0087,SUCCESS,YES,151,AutomationVendor,CONTROL-ROOM,NO,NO,NORMAL,
VPN-01633,2026-06-24T03:16:21Z,V003,ACC0035,192.0.2.103,DEV0069,SUCCESS,FAILED,145,YardVendor,CONTROL-ROOM,YES,NO,NORMAL,
VPN-01634,2026-06-21T14:34:31Z,V020,ACC0014,192.0.2.104,DEV0027,SUCCESS,YES,90,AutomationVendor,CRANE-ZONE,NO,NO,NORMAL,
VPN-01635,2026-06-11T01:59:05Z,V020,ACC0054,192.0.2.105,DEV0007,SUCCESS,YES,153,AutomationVendor,GATE-B,YES,NO,NORMAL,
VPN-01636,2026-06-10T13:11:37Z,V017,ACC0053,192.0.2.106,DEV0005,SUCCESS,YES,46,NetworkVendor,GATE-A,NO,NO,NORMAL,
VPN-01637,2026-06-11T12:22:25Z,V005,ACC0009,192.0.2.107,DEV0017,SUCCESS,YES,68,AutomationVendor,YARD-A,NO,NO,NORMAL,
VPN-01638,2026-06-10T08:44:50Z,V003,ACC0035,192.0.2.108,DEV0069,SUCCESS,YES,74,YardVendor,CRANE-ZONE,NO,NO,NORMAL,
VPN-01639,2026-06-09T09:24:27Z,V015,ACC0059,192.0.2.109,DEV0017,SUCCESS,YES,90,AutomationVendor,YARD-A,NO,NO,NORMAL,
VPN-01640,2026-06-27T15:22:53Z,V005,ACC0049,192.0.2.110,DEV0097,SUCCESS,YES,37,AutomationVendor,OT-ZONE,NO,NO,NORMAL,
VPN-01641,2026-06-06T14:11:34Z,V016,ACC0026,192.0.2.111,DEV0051,SUCCESS,YES,54,CraneVendor,YARD-A,NO,NO,NORMAL,
VPN-01642,2026-06-04T09:24:11Z,V002,ACC0048,192.0.2.112,DEV0095,FAILURE,YES,137,NetworkVendor,OT-ZONE,NO,NO,NORMAL,
VPN-01643,2026-06-05T10:42:13Z,V005,ACC0029,192.0.2.113,DEV0057,SUCCESS,FAILED,58,AutomationVendor,YARD-B,NO,NO,NORMAL,
VPN-01644,2026-06-20T04:27:27Z,V004,ACC0002,192.0.2.114,DEV0003,SUCCESS,YES,59,MaintenanceVendor,CONTROL-ROOM,YES,NO,NORMAL,
VPN-01645,2026-06-15T14:13:20Z,V002,ACC0028,192.0.2.115,DEV0055,SUCCESS,YES,125,NetworkVendor,OT-ZONE,NO,NO,NORMAL,
VPN-01646,2026-06-03T21:36:15Z,V006,ACC0036,192.0.2.116,DEV0071,SUCCESS,FAILED,6,CraneVendor,GATE-B,YES,NO,NORMAL,
VPN-01647,2026-06-27T12:16:26Z,V003,ACC0055,192.0.2.117,DEV0009,SUCCESS,YES,124,YardVendor,GATE-B,NO,NO,NORMAL,
VPN-01648,2026-06-06T10:13:38Z,V008,ACC0030,192.0.2.118,DEV0059,SUCCESS,YES,179,YardVendor,CONTROL-ROOM,NO,NO,NORMAL,
VPN-01649,2026-06-06T00:36:54Z,V011,ACC0031,192.0.2.119,DEV0061,SUCCESS,YES,47,CraneVendor,YARD-B,YES,NO,NORMAL,
VPN-01650,2026-06-11T13:28:57Z,V018,ACC0040,192.0.2.120,DEV0079,SUCCESS,YES,178,YardVendor,CRANE-ZONE,NO,NO,NORMAL,
VPN-01651,2026-06-28T00:20:14Z,V012,ACC0038,192.0.2.121,DEV0075,SUCCESS,YES,21,NetworkVendor,YARD-B,YES,NO,NORMAL,
VPN-01652,2026-06-04T16:18:30Z,V008,ACC0050,198.51.100.149,DEV0099,SUCCESS,NO,276,YardVendor,YARD-B,NO,YES,SUSPICIOUS,
VPN-01653,2026-06-24T18:31:39Z,V008,ACC0010,192.0.2.123,DEV0019,SUCCESS,YES,135,YardVendor,GATE-A,NO,NO,NORMAL,
VPN-01654,2026-06-08T23:07:19Z,V017,ACC0053,192.0.2.124,DEV0005,SUCCESS,YES,115,NetworkVendor,CONTROL-ROOM,YES,NO,NORMAL,
VPN-01655,2026-06-27T00:28:32Z,V012,ACC0058,192.0.2.125,DEV0015,SUCCESS,YES,161,NetworkVendor,OT-ZONE,YES,NO,NORMAL,
VPN-01656,2026-06-16T23:34:52Z,V011,ACC0011,192.0.2.126,DEV0021,SUCCESS,YES,40,CraneVendor,CONTROL-ROOM,YES,NO,NORMAL,
VPN-01657,2026-06-06T18:52:33Z,V015,ACC0059,192.0.2.127,DEV0017,SUCCESS,YES,19,AutomationVendor,YARD-B,NO,NO,NORMAL,
VPN-01658,2026-06-21T06:52:50Z,V017,ACC0033,198.51.100.149,DEV0065,FAILURE,FAILED,286,NetworkVendor,YARD-B,NO,NO,SUSPICIOUS,
VPN-01659,2026-06-15T11:02:27Z,V015,ACC0019,192.0.2.129,DEV0037,FAILURE,YES,19,AutomationVendor,GATE-A,NO,NO,NORMAL,
VPN-01660,2026-06-16T15:57:26Z,V003,ACC0015,192.0.2.130,DEV0029,SUCCESS,YES,143,YardVendor,OT-ZONE,NO,NO,NORMAL,
VPN-01661,2026-06-20T15:54:33Z,V006,ACC0016,192.0.2.131,DEV0031,SUCCESS,YES,176,CraneVendor,YARD-C,NO,NO,NORMAL,
VPN-01662,2026-06-13T21:03:11Z,V019,ACC0007,192.0.2.132,DEV0013,FAILURE,YES,139,MaintenanceVendor,YARD-B,YES,NO,NORMAL,
VPN-01663,2026-06-05T05:54:10Z,V018,ACC0060,192.0.2.133,DEV0019,SUCCESS,YES,19,YardVendor,GATE-B,YES,NO,NORMAL,
VPN-01664,2026-06-30T06:31:13Z,V010,ACC0044,192.0.2.134,DEV0087,SUCCESS,YES,14,AutomationVendor,GATE-A,NO,NO,NORMAL,
VPN-01665,2026-06-17T09:12:42Z,V005,ACC0049,192.0.2.135,DEV0097,SUCCESS,YES,104,AutomationVendor,CONTROL-ROOM,NO,NO,NORMAL,
VPN-01666,2026-06-03T18:30:27Z,V005,ACC0049,192.0.2.136,DEV0097,SUCCESS,YES,58,AutomationVendor,GATE-B,NO,NO,NORMAL,
VPN-01667,2026-06-02T01:24:57Z,V016,ACC0006,192.0.2.137,DEV0011,SUCCESS,YES,70,CraneVendor,CRANE-ZONE,YES,NO,NORMAL,
VPN-01668,2026-06-28T20:28:09Z,V007,ACC0003,192.0.2.138,DEV0005,SUCCESS,YES,136,NetworkVendor,YARD-A,YES,NO,NORMAL,
VPN-01669,2026-06-17T13:16:04Z,V018,ACC0020,192.0.2.139,DEV0039,SUCCESS,YES,58,YardVendor,CRANE-ZONE,NO,NO,NORMAL,
VPN-01670,2026-06-05T08:52:34Z,V018,ACC0040,192.0.2.140,DEV0079,SUCCESS,YES,138,YardVendor,CRANE-ZONE,NO,NO,NORMAL,
VPN-01671,2026-06-11T08:51:14Z,V018,ACC0040,192.0.2.141,DEV0079,SUCCESS,YES,177,YardVendor,OT-ZONE,NO,NO,NORMAL,
VPN-01672,2026-06-16T15:01:56Z,V017,ACC0013,192.0.2.142,DEV0025,SUCCESS,YES,62,NetworkVendor,OT-ZONE,NO,NO,NORMAL,
VPN-01673,2026-06-30T09:29:30Z,V020,ACC0014,192.0.2.143,DEV0027,SUCCESS,YES,28,AutomationVendor,CRANE-ZONE,NO,NO,NORMAL,
VPN-01674,2026-06-27T06:54:41Z,V016,ACC0006,192.0.2.144,DEV0011,SUCCESS,YES,176,CraneVendor,OT-ZONE,NO,NO,NORMAL,
VPN-01675,2026-06-15T21:56:03Z,V007,ACC0003,192.0.2.145,DEV0005,SUCCESS,YES,124,NetworkVendor,GATE-B,YES,NO,NORMAL,
VPN-01676,2026-06-29T08:37:19Z,V015,ACC0039,192.0.2.146,DEV0077,SUCCESS,YES,121,AutomationVendor,YARD-C,NO,NO,NORMAL,
VPN-01677,2026-06-24T07:23:42Z,V017,ACC0033,192.0.2.147,DEV0065,SUCCESS,YES,32,NetworkVendor,CRANE-ZONE,NO,NO,NORMAL,
VPN-01678,2026-06-09T22:35:35Z,V003,ACC0015,192.0.2.148,DEV0029,SUCCESS,YES,67,YardVendor,OT-ZONE,YES,NO,NORMAL,
VPN-01679,2026-06-19T14:28:06Z,V001,ACC0041,192.0.2.149,DEV0081,SUCCESS,YES,137,CraneVendor,OT-ZONE,NO,NO,NORMAL,
VPN-01680,2026-06-02T02:41:51Z,V009,ACC0017,192.0.2.150,DEV0033,SUCCESS,YES,177,MaintenanceVendor,CRANE-ZONE,YES,NO,NORMAL,
VPN-01681,2026-06-05T17:17:17Z,V001,ACC0041,192.0.2.151,DEV0081,SUCCESS,YES,92,CraneVendor,OT-ZONE,NO,NO,NORMAL,
VPN-01682,2026-06-05T11:57:10Z,V014,ACC0052,192.0.2.152,DEV0003,SUCCESS,YES,82,MaintenanceVendor,GATE-A,NO,NO,NORMAL,
VPN-01683,2026-06-02T18:51:40Z,V009,ACC0017,192.0.2.153,DEV0033,SUCCESS,YES,144,MaintenanceVendor,GATE-A,NO,NO,NORMAL,
VPN-01684,2026-06-07T23:32:07Z,V002,ACC0048,192.0.2.154,DEV0095,SUCCESS,YES,65,NetworkVendor,YARD-B,YES,NO,NORMAL,
VPN-01685,2026-06-25T23:20:27Z,V014,ACC0012,192.0.2.155,DEV0023,SUCCESS,YES,35,MaintenanceVendor,YARD-C,YES,NO,NORMAL,
VPN-01686,2026-06-17T16:30:43Z,V001,ACC0041,192.0.2.156,DEV0081,SUCCESS,YES,35,CraneVendor,YARD-C,NO,NO,NORMAL,
VPN-01687,2026-06-03T15:06:54Z,V013,ACC0025,192.0.2.157,DEV0049,SUCCESS,YES,118,YardVendor,YARD-C,NO,NO,NORMAL,
VPN-01688,2026-06-01T12:01:48Z,V007,ACC0043,192.0.2.158,DEV0085,SUCCESS,YES,136,NetworkVendor,OT-ZONE,NO,NO,NORMAL,
VPN-01689,2026-06-15T14:00:50Z,V004,ACC0042,192.0.2.159,DEV0083,SUCCESS,YES,151,MaintenanceVendor,CRANE-ZONE,NO,NO,NORMAL,
VPN-01690,2026-06-18T17:39:20Z,V018,ACC0040,192.0.2.160,DEV0079,SUCCESS,YES,169,YardVendor,CONTROL-ROOM,NO,NO,NORMAL,
VPN-01691,2026-06-27T09:15:40Z,V020,ACC0034,198.51.100.123,DEV0067,FAILURE,NO,399,AutomationVendor,CRANE-ZONE,NO,NO,SUSPICIOUS,
VPN-01692,2026-06-17T10:08:26Z,V010,ACC0004,192.0.2.162,DEV0007,SUCCESS,YES,13,AutomationVendor,YARD-C,NO,NO,NORMAL,
VPN-01693,2026-06-05T18:47:13Z,V003,ACC0015,192.0.2.163,DEV0029,SUCCESS,FAILED,125,YardVendor,CONTROL-ROOM,NO,NO,NORMAL,
